,leftJointPosition,rightJointPosition,leftJointVelocity,rightJointVelocity,imuGyroX,imuGyroY,imuGyroZ,imuAccX,imuAccY,imuAccZ,leftGaitPhaseX,leftGaitPhaseY,rightGaitPhaseX,rightGaitPhaseY
153,-0.542678833,0.06826630980000001,2.122641087,0.5369593501,-0.04952499866000001,0.6198499679999999,-0.4172000027,-0.5096000104999999,-8.731799733999999,2.116800055,-0.9903847800577775,0.13834011504226715,1.0,-2.4492935982947064e-16
154,-0.5350084305,0.06826630980000001,1.9710290430000001,0.39980182049999996,-0.03465000033,0.6711249733,-0.46304998399999997,-2.116800055,-10.38799944,1.666000018,-0.9935599479631848,0.11330767760127046,1.0,0.0
155,-0.5254204869,0.06788279116,1.954173326,0.2807412446,-0.03465000033,0.6711249733,-0.46304998399999997,-2.116800055,-10.38799944,1.666000018,-0.996102511663983,0.08820309663897696,0.9997389970232808,0.022845958742949604
156,-0.5185171366,0.06788279116,1.794997573,0.2057404816,0.02414999992,0.6763750267,-0.455525012,-4.155199951,-12.73999953,0.6664000362,-0.9980108522981284,0.06304235635795559,0.9989561243382309,0.04567999175942338
157,-0.5096962452,0.06749927253,1.78839457,0.1381807625,0.02414999992,0.6763750267,-0.455525012,-4.155199951,-12.73999953,0.6664000362,-0.9992837548163315,0.03784147671767043,0.9976517906090526,0.06849017954824572
158,-0.5047104955,0.06788279116,1.584147334,0.13080579039999998,0.1713249993,0.6315750027,-0.3307499933,-5.027400112,-14.57259989,-0.7545999959,-0.9999204087556838,0.012616503234503999,0.995826676705718,0.09126461505559182
159,-0.5008752942,0.06558167933999999,1.374302387,-0.02851531655,0.1713249993,0.6315750027,-0.3307499933,-5.027400112,-14.57259989,-0.7545999959,-0.9999204087556838,-0.012616503234502864,0.9934817353485502,0.11399140989054062
160,-0.49704012270000003,0.06443112344,1.219488263,-0.09053792059,0.3517500067,0.5409249973,-0.258125,-3.988600051,-14.72940021,-2.528399867,-0.9992837548163315,-0.037841476717669735,0.9906181906108982,0.13665870053088575
161,-0.49397197369999996,0.06289704889,1.06102252,-0.1448058337,0.3517500067,0.5409249973,-0.258125,-3.988600051,-14.72940021,-2.528399867,-0.9980108522981285,-0.06304235635795401,0.9872375372801627,0.15925465451596454
162,-0.4909038246,0.06251353025,0.9316341281,-0.1178446189,0.4616499853,0.415975008,-0.20580000399999998,-3.322199869,-12.39699986,-3.322199869,-0.996102511663983,-0.08820309663897628,0.9833415400775093,0.18176747662327328
163,-0.49243789909999997,0.06213001534,0.6126869321,-0.11067777869999999,0.5244749879999999,0.393574996,-0.229424994,-2.067799956,-10.60360017,-2.165800008,-0.9935599479631849,-0.11330767760126977,0.9789322327366721,0.20418541502564316
164,-0.49243789909999997,0.06213001534,0.6126869321,-0.11067777869999999,0.5244749879999999,0.393574996,-0.229424994,-2.067799956,-10.60360017,-2.165800008,-0.9903847800577776,-0.13834011504226648,0.9740119169423335,0.22649676742576436
165,-0.49243789909999997,0.05867834762,0.3086774051,-0.2157870233,0.5244749879999999,0.393574996,-0.229424994,-2.067799956,-10.60360017,-2.165800008,-0.9865790295918212,-0.16328447069351226,0.9685831611286311,0.2486898871648548
166,-0.49013677240000003,0.05714427307,0.3877004683,-0.2586177588,0.42,0.40967499729999995,-0.1386000013,-2.940000117,-8.653400159,-1.76400007,-0.9821451197042028,-0.1881248623686333,0.9626487991384194,0.27075318930228526
167,-0.4874521494,0.05752779171,0.4424948096,-0.18110968170000002,0.42,0.40967499729999995,-0.1386000013,-2.940000117,-8.653400159,-1.76400007,-0.9770858734858122,-0.21284547407560092,0.9562119287439871,0.2926751566629874
