,leftJointPosition,rightJointPosition,leftJointVelocity,rightJointVelocity,imuGyroX,imuGyroY,imuGyroZ,imuAccX,imuAccY,imuAccZ,leftGaitPhaseX,leftGaitPhaseY,rightGaitPhaseX,rightGaitPhaseY
207,0.1718163341,-0.39310657979999997,0.5382268429,1.1027131079999999,0.137900002,-0.1296749973,0.6016500187,0.6369999766,-9.300200009,-0.2155999988,1.0,-2.4492935982947064e-16,-0.9952179661709025,-0.09767906536537092
208,0.1710492969,-0.3839021325,0.35464814310000004,1.3002293109999998,0.137900002,-0.1296749973,0.6016500187,0.6369999766,-9.300200009,-0.2155999988,1.0,0.0,-0.992859281805935,-0.11929143528268536
209,0.16951522230000002,-0.37239655850000003,0.178018868,1.569349647,0.17849999670000002,-0.16169999599999998,0.49279999729999996,1.038799988,-8.575,-0.8036000222,0.9997231228115485,0.02353035732676978,-0.9900313146326384,-0.14084742115768303
210,0.1698987484,-0.3570558131,0.1540060341,1.874181867,0.17849999670000002,-0.16169999599999998,0.49279999729999996,1.038799988,-8.575,-0.8036000222,0.9988926445681491,0.047047684615179775,-0.9867354013121098,-0.16233683438280302
211,0.168748185,-0.3478513658,0.053787272420000004,1.97032094,0.1998500013,-0.207549994,0.45115001200000004,0.8036000222,-7.810599911000001,-1.567999965,0.9975090251507638,0.07053895904231096,-0.9829730996839018,-0.18374951781657015
212,0.1679811478,-0.3336611986,-0.009187873453000001,2.0880575180000003,0.1998500013,-0.207549994,0.45115001200000004,0.8036000222,-7.810599911000001,-1.567999965,0.9955730307447012,0.09399117221213028,-0.9787461880296963,-0.20507535058445805
213,0.17066578570000002,-0.3233061731,0.131199494,2.068719387,0.175350008,-0.2129750013,0.3316250134,-0.45080000090000005,-7.310799921,-1.675800037,0.993085733415337,0.11739133735894691,-0.9740566642327867,-0.22630425286259245
214,0.1698987484,-0.314868778,0.06715970486,1.968808889,0.175350008,-0.2129750013,0.3316250134,-0.45080000090000005,-7.310799921,-1.675800037,0.9900485105144543,0.14072649653889052,-0.9689067448337617,-0.2474261906420654
215,0.1691317111,-0.30643135309999997,0.006385029294,1.797048211,0.09099999666000001,-0.2023000073,0.1384249973,-2.567599946,-8.339800107,-1.362199986,0.986463043917528,0.16398372780542952,-0.9632988639828406,-0.26843118047158526
216,0.1702822596,-0.2995280325,0.06403078139,1.785429001,0.09099999666000001,-0.2023000073,0.1384249973,-2.567599946,-8.339800107,-1.362199986,0.9823313190923794,0.18715015236495539,-0.9572356722893518,-0.2893092941762375
217,0.1698987484,-0.2922411859,0.03517061472,1.695702314,-0.076474998,-0.09974999666,-0.06422500133999999,-4.782400054,-10.60360017,0.5683999836,0.9776556239997144,0.21021294170847107,-0.9507200355689025,-0.3100506635501119
218,0.16951522230000002,-0.2868719101,0.008085826412,1.535717249,-0.076474998,-0.09974999666,-0.06422500133999999,-4.782400054,-10.60360017,0.5683999836,0.9724385478261558,0.2331593247154341,-0.9437550334888274,-0.33064548502059155
219,0.1683646739,-0.2861048877,-0.05864571407000001,1.167906761,-0.306950016,0.05495000183999999,-0.2819250107,-4.909799874,-13.78859947,3.15559997,0.9666829795504693,0.25597659472582024,-0.9363439581125603,-0.35108402428208546
220,0.1691317111,-0.2872554362,-0.005179474129999999,0.7860916256999999,-0.306950016,0.05495000183999999,-0.2819250107,-4.909799874,-13.78859947,3.15559997,0.9603921063437793,0.27865211657649214,-0.9284903123436125,-0.37135662089703064
221,0.1668305993,-0.28994005920000004,-0.1274489164,0.43154653909999996,-0.5545750093,0.1520749927,-0.2285500073,-3.82199986,-16.26799967,4.664800107,0.9535694118046583,0.3011733335979766,-0.9201978082699008,-0.39145369286196663
222,0.1633789241,-0.29492580890000003,-0.2816065252,0.05742032826,-0.5545750093,0.1520749927,-0.2285500073,-3.82199986,-16.26799967,4.664800107,0.9462186740300697,0.32352777456777476,-0.911470365409196,-0.4113657411365544
223,0.1599272639,-0.29914450649999996,-0.3877652586,-0.1854252964,-0.5246499920000001,0.271600008,0.04882499933,-2.861599958,-13.94539979,3.332000035,0.9383439635232295,0.3457030606163563,-0.9023121088565351,-0.43108335413336524
224,0.1587767005,-0.3041302562,-0.3474000096,-0.4063447118,-0.5246499920000001,0.271600008,0.04882499933,-2.861599958,-13.94539979,3.332000035,0.929949640939548,0.36768691208201276,-0.8927273673344598,-0.4505972121663475
225,0.1557085514,-0.30719840530000003,-0.4246009886,-0.46205714340000004,-0.372050004,0.3130749893,0.121450001,-0.4704000041,-10.97600005,0.009800000465,0.9210403546718968,0.38946715531077397,-0.8827206711470138,-0.46989809185584647
226,0.1526404023,-0.30643135309999997,-0.46926003689999995,-0.2865837216,-0.372050004,0.3130749893,0.121450001,-0.4704000041,-10.97600005,0.009800000465,0.9116210382765418,0.4110317293976218,-0.8722967500384563,-0.48897687048811095
227,0.1468876302,-0.30643135309999997,-0.6495996714,-0.2030605972,-0.1288000023,0.2896249866,-0.06632499933,1.773799944,-9.035599911,-1.097600034,0.9016969077411644,0.4323686928652698,-0.8614605309577135,-0.5078245303272131
228,0.13768318300000001,-0.3060478568,-0.9750532507999999,-0.1301715523,-0.1288000023,0.2896249866,-0.06632499933,1.773799944,-9.035599911,-1.097600034,0.8912734585964855,0.4534662302768077,-0.8502171357296141,-0.5264321628773558
229,0.1284787357,-0.3052808046,-1.2204995159999998,-0.045873422180000005,0.07174999833,0.2416750073,-0.1228499997,1.038799988,-10.87800014,-2.0384000419999997,0.8803564628730913,0.4743126587785522,-0.8385718786340215,-0.5447909730935416
230,0.1169731766,-0.3029797077,-1.52170074,0.08458834887,0.07174999833,0.2416750073,-0.1228499997,1.038799988,-10.87800014,-2.0384000419999997,0.8689519659051463,0.4948964345694777,-0.8265302638939949,-0.562892283538621
231,0.1066181734,-0.2995280325,-1.675779939,0.2557588518,0.1743000007,0.188300004,0.10009999630000001,-1.714999971,-11.59339969,-3.439800107,0.8570662829827631,0.5152061592936465,-0.8140979830741751,-0.5807275384847528
232,0.09511261433,-0.292624712,-1.8224853280000002,0.532140851,0.1743000007,0.188300004,0.10009999630000001,-1.714999971,-11.59339969,-3.439800107,0.844705995854882,0.5352305863520993,-0.801280912390623,-0.5982883079573349
233,0.08168946207000001,-0.2876389623,-2.040528536,0.6479574442,0.19775000329999998,0.103950001,0.126699996,-1.5190000119999998,-12.40680032,-3.498599935,0.8318779490846002,0.5549586271307072,-0.7880851099333758,-0.615566291719502
234,0.06864982842999999,-0.2795850635,-2.187543392,0.8887246847,0.19775000329999998,-0.01347499967,0.06702499866,-2.714600098,-12.29899995,-3.077200103,0.8185892462589638,0.5743793571405413,-0.7745168128030483,-0.6325533231952922
235,0.05177501217,-0.2680795193,-2.26405406,1.149527669,0.10482499599999999,-0.01347499967,0.06702499866,-2.714600098,-12.29899995,-3.077200103,0.8048472460553258,0.5934820220673562,-0.7605824341628117,-0.6492413733296517
236,0.04448815808,-0.2630937696,-2.295678139,1.237709165,0.10482499599999999,-0.01347499967,0.06702499866,-2.714600098,-12.29899995,-3.077200103,0.7906595581664462,0.6122560437268383,-0.7462885602071663,-0.6656225543834244
237,0.033366117630000004,-0.2561904192,-2.274129391,1.275097728,-0.01242499962,-0.1296749973,0.009450000376,-2.9105999110000003,-12.79879994,-1.842399937,0.776034039086592,0.6306910259223211,-0.7316419470489208,-0.6816891236615589
238,0.01955944858,-0.24852006140000002,-2.39599061,1.34051013,-0.01242499962,-0.1296749973,0.009450000376,-2.9105999110000003,-12.79879994,-1.842399937,0.7609787877609677,0.648776760201726,-0.7166495175258654,-0.6974334871727514
239,0.005752779078,-0.2412331998,-2.490904093,1.3721746209999999,-0.09782500267000001,-0.21087500329999997,0.017849999669999998,-3.038000023,-12.72039979,-0.2646000069,0.7455021411008906,0.6665032315105365,-0.7013183579286337,-0.7128482032188093
240,-0.01035500225,-0.23509690170000003,-2.6815445419999997,1.331292629,-0.09782500267000001,-0.21087500329999997,0.017849999669999998,-3.038000023,-12.72039979,-0.2646000069,0.7296126693671884,0.6838606237376779,-0.6856557146513155,-0.7279259859120251
241,-0.02684630267,-0.2285770923,-2.8517611030000003,1.32781899,-0.1352750003,-0.2812249947,0.1032500017,-2.547999907,-12.70080004,1.12700002,0.7133191714243803,0.7008393251512329,-0.6696689907663874,-0.7426597086189125
242,-0.04563871399,-0.2232078314,-3.1047120089999996,1.263269901,-0.1352750003,-0.2812249947,0.1032500017,-2.547999907,-12.70080004,1.12700002,0.6966306698682669,0.71742993372098,-0.6533657425255952,-0.7570424073286632
243,-0.06443112344,-0.2189891189,-3.2862999439999996,1.1552412509999999,-0.119174999,-0.3346000147,0.24622499469999998,-2.4010000469999997,-11.76979976,2.234400001,0.6795564060296294,0.7336232623248076,-0.6367536757884285,-0.7710672839447443
244,-0.08399057388,-0.2140033841,-3.4557540419999997,1.11868906,-0.119174999,-0.3346000147,0.24622499469999998,-2.4010000469999997,-11.76979976,2.234400001,0.6621058348568005,0.749410343836125,-0.6198406423798885,-0.7847277094980699
245,-0.10470058019999999,-0.2086341232,-3.640887737,1.105796456,-0.08924999832999998,-0.390075016,0.35717499729999996,-2.351999947,-11.27980022,1.9991999630000001,0.6442886196799466,0.7647824360894471,-0.6026346363792565,-0.7980172272802394
246,-0.1261776239,-0.20441541079999997,-3.8018729689999997,1.04030931,-0.08924999832999998,-0.390075016,0.35717499729999996,-2.351999947,-11.27980022,1.9991999630000001,0.626114626859956,0.779731026721406,-0.5851437903416343,-0.8109295558953474
247,-0.14918874199999999,-0.1994296759,-4.004942894,1.03357029,-0.045499998330000006,-0.3772999907,0.42664998530000003,-2.048200062,-10.33899949,1.6856000569999998,0.607593920324899,0.7942478378845108,-0.567376371454021,-0.8234585922289407
248,-0.1710492969,-0.194060415,-4.105398655,1.056485772,-0.045499998330000006,-0.3772999907,0.42664998530000003,-2.048200062,-10.33899949,1.6856000569999998,0.5887367559970824,0.8083248308310415,-0.54934077762777,-0.8355984143326967
249,-0.1978956014,-0.1883076429,-4.221199989,1.0306615829999999,-0.017849999669999998,-0.35279999729999995,0.4714500093,-1.8521999569999998,-9.074799991,0.9800000146,0.5695535761137887,0.8219542103645401,-0.5310455335292402,-0.8473432842234867
250,-0.2201396823,-0.1844724566,-4.2872867580000005,0.96269238,-0.017849999669999998,-0.35279999729999995,0.4714500093,-1.8521999569999998,-9.074799991,0.9800000146,0.5500550034448414,0.8351284291564355,-0.5124992865505528,-0.8586876505954737
251,-0.2373980135,-0.17987023289999998,-4.301205635,0.9452633858,0.01102499992,-0.3260249853,0.4222749853,-1.342599946,-8.18299979,0.6860000029000001,0.5302518354101989,0.8478401919254095,-0.49371080272232676,-0.8696261514439845
252,-0.2577244937,-0.174500972,-4.2426605219999995,0.9779335259999999,0.01102499992,-0.3260249853,0.4222749853,-1.342599946,-8.18299979,0.6860000029000001,0.5101550381008374,0.8600824594771905,-0.47468896257035004,-0.8801536165999005
